,Event,Date,Result,Opponent,Magnus Color,a pawn,b pawn,c pawn,d pawn,e pawn,f pawn,g pawn,h pawn,queen-side rook,queen-side knight,queen-side bishop,queen,king,king-side bishop,king-side knight,king-side rook
2641,Cote d'Ivoire Blitz 2019,2019.05.12,1-0,"Amin,B",White,2.0,2.414213562373095,3.414213562373095,2.0,3.0,0,0,4.414213562373095,8.0,11.180339887498949,12.727922061357855,7.65685424949238,3.0,15.556349186104047,2.23606797749979,9.0
2642,Cote d'Ivoire Blitz 2019,2019.05.12,1-0,"Vachier Lagrave,M",Black,3.414213562373095,2.0,2.0,10.414213562373096,1.0,4.47213595499958,0,1.0,9.0,15.652475842498529,11.31370849898476,3.414213562373095,11.071067811865476,13.071067811865476,6.708203932499369,25.0
2643,Cote d'Ivoire Blitz 2019,2019.05.12,1/2-1/2,Ding Liren,White,1.0,2.0,1.0,2.0,2.414213562373095,2.0,0,2.0,11.0,15.652475842498529,7.0710678118654755,12.727922061357855,4.414213562373095,1.4142135623730951,6.708203932499369,7.0
2644,Cote d'Ivoire Blitz 2019,2019.05.12,0-1,"Topalov,V",Black,1.0,2.0,19.066689404871624,1.0,6.414213562373095,2.0,2.414213562373095,0,8.0,2.23606797749979,14.371630891611245,7.656854249492381,3.0,7.0710678118654755,2.23606797749979,8.0
2645,Cote d'Ivoire Blitz 2019,2019.05.12,1-0,"Karjakin,Sergey",White,2.0,3.414213562373095,3.0,1.4142135623730951,3.0,2.0,4.414213562373095,4.414213562373095,29.0,2.23606797749979,8.485281374238571,6.414213562373095,23.55634918610405,9.899494936611667,6.708203932499369,16.0
2646,Cote d'Ivoire Blitz 2019,2019.05.12,1/2-1/2,"Nepomniachtchi,I",Black,3.82842712474619,2.414213562373095,10.122417494872465,1.0,2.0,9.82842712474619,2.0,2.0,7.0,16.83719413699133,2.8284271247461903,4.0,18.313708498984763,9.071067811865476,5.8863495173726745,13.0
2647,Cote d'Ivoire Blitz 2019,2019.05.12,1/2-1/2,"So,W",White,2.0,0.0,3.414213562373095,2.0,5.414213562373095,0,3.414213562373095,3.414213562373095,2.0,4.47213595499958,8.48528137423857,29.798989873223334,17.313708498984763,19.798989873223334,4.47213595499958,36.0
2648,Cote d'Ivoire Blitz 2019,2019.05.12,1-0,Wei Yi,White,3.0,2.0,1.0,2.0,2.414213562373095,2.0,0,1.0,17.0,8.94427190999916,9.899494936611665,10.071067811865476,2.0,1.4142135623730951,4.47213595499958,22.0
2649,Cote d'Ivoire Blitz 2019,2019.05.12,0-1,"Nakamura,Hi",Black,4.0,2.0,2.0,14.727922061357855,7.242640687119285,0,2.0,4.82842712474619,21.0,4.47213595499958,9.899494936611665,17.899494936611667,5.82842712474619,1.4142135623730951,2.23606797749979,20.0
2650,Lindores Abbey Stars,2019.05.25,1/2-1/2,Ding Liren,White,1.0,2.414213562373095,3.0,4.82842712474619,4.414213562373095,1.0,0,2.0,3.0,2.23606797749979,18.384776310850235,0.0,3.414213562373095,0.0,17.88854381999832,24.0
2651,Lindores Abbey Stars,2019.05.25,1/2-1/2,"Karjakin,Sergey",Black,3.0,2.0,2.414213562373095,11.358485472372255,5.414213562373095,0,1.0,0,15.0,11.180339887498949,5.65685424949238,12.48528137423857,2.0,14.899494936611667,6.708203932499369,5.0
2652,Lindores Abbey Stars,2019.05.25,1-0,"Anand,V",White,1.0,0.0,3.414213562373095,3.414213562373095,1.0,1.0,0,0,3.0,8.94427190999916,4.242640687119286,11.071067811865476,3.0,14.142135623730951,11.180339887498949,2.0
2653,Lindores Abbey Stars,2019.05.26,1/2-1/2,"Anand,V",Black,22.21320343559643,2.0,0.0,1.0,2.414213562373095,0,3.414213562373095,1.0,0.0,6.708203932499369,15.556349186104049,22.556349186104047,5.414213562373095,5.65685424949238,11.180339887498949,14.47213595499958
2654,Lindores Abbey Stars,2019.05.26,1/2-1/2,"Karjakin,Sergey",White,5.414213562373095,1.0,4.82842712474619,2.0,4.82842712474619,0,3.414213562373095,2.0,6.0,4.47213595499958,5.65685424949238,5.82842712474619,4.414213562373095,18.38477631085024,31.304951684997057,5.0
2655,Lindores Abbey Stars,2019.05.26,1/2-1/2,Ding Liren,Black,5.0,7.414213562373095,2.0,2.0,3.82842712474619,4.0,9.0,7.242640687119285,8.82842712474619,28.257980408983926,25.65685424949238,10.485281374238571,24.485281374238575,1.4142135623730951,4.47213595499958,28.0
2656,7th Norway Blitz 2019,2019.06.03,1-0,"Aronian,L",Black,27.485281374238575,0.0,2.414213562373095,5.242640687119286,3.0,5.656854249492381,10.071067811865476,4.82842712474619,2.0,11.180339887498949,4.242640687119286,0.0,5.0,7.0710678118654755,30.309330091990912,8.0
2657,7th Norway Blitz 2019,2019.06.03,1/2-1/2,Ding Liren,White,2.0,3.0,4.414213562373095,3.414213562373095,3.414213562373095,2.0,2.414213562373095,5.0,11.0,6.708203932499369,7.0710678118654755,2.8284271247461903,16.313708498984763,7.0710678118654755,6.708203932499369,52.0
2658,7th Norway Blitz 2019,2019.06.03,0-1,Yu Yangyi,Black,1.0,3.0,8.82842712474619,1.0,8.47213595499958,2.0,4.414213562373095,0,9.0,22.360679774997898,8.485281374238571,14.727922061357855,2.0,5.65685424949238,23.01533972186464,4.0
2659,7th Norway Blitz 2019,2019.06.03,0-1,"Anand,V",Black,3.0,0.0,3.414213562373095,2.0,1.0,25.041630560342618,1.0,0,26.14213562373095,8.94427190999916,16.37820360123074,19.14213562373095,3.0,15.556349186104049,6.708203932499369,2.0
2660,7th Norway Blitz 2019,2019.06.03,1/2-1/2,"So,W",White,0,0.0,0.0,2.0,3.0,1.0,0,0,5.0,2.23606797749979,5.656854249492381,13.48528137423857,7.65685424949238,7.071067811865475,4.47213595499958,3.0
2661,7th Norway Blitz 2019,2019.06.03,0-1,"Mamedyarov,S",Black,8.242640687119286,7.82842712474619,11.485281374238571,7.0,3.414213562373095,0,1.0,3.0,27.0,8.94427190999916,32.21320343559643,15.31370849898476,10.071067811865476,20.970562748477143,22.360679774997898,17.0
2662,7th Norway Blitz 2019,2019.06.03,1-0,"Grischuk,A",White,5.0,3.0,2.414213562373095,2.0,4.414213562373095,2.0,0,1.0,18.0,6.708203932499369,2.8284271247461903,7.242640687119285,3.0,5.656854249492381,8.94427190999916,10.0
2663,7th Norway Blitz 2019,2019.06.03,0-1,"Caruana,F",Black,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0,8.0,11.180339887498949,1.4142135623730951,16.31370849898476,4.414213562373095,1.4142135623730951,20.88854381999832,10.0
2664,7th Norway Blitz 2019,2019.06.03,0-1,"Vachier Lagrave,M",White,1.0,2.0,0.0,2.0,5.0,3.0,0,1.0,8.0,6.708203932499369,2.8284271247461903,15.899494936611667,3.0,4.242640687119286,6.708203932499369,13.0
2665,7th Norway Armageddon,2019.06.04,1-0,"Anand,V",White,4.82842712474619,3.0,4.414213562373095,2.0,1.0,0,0,2.0,20.0,6.708203932499369,12.727922061357857,20.656854249492383,2.0,7.0710678118654755,4.47213595499958,9.0
2666,7th Norway Chess 2019,2019.06.04,1/2-1/2,"Anand,V",White,2.0,5.414213562373095,2.0,2.0,2.0,2.414213562373095,1.0,3.414213562373095,8.0,2.23606797749979,16.970562748477143,11.242640687119284,12.485281374238571,11.31370849898476,6.708203932499369,32.0
2667,7th Norway Armageddon,2019.06.05,0-1,"Aronian,L",Black,3.0,2.414213562373095,4.82842712474619,2.414213562373095,7.65685424949238,3.0,3.0,1.0,2.0,2.23606797749979,16.970562748477143,11.071067811865477,11.071067811865476,1.4142135623730951,11.180339887498949,6.0
2668,7th Norway Chess 2019,2019.06.05,1/2-1/2,"Aronian,L",Black,7.65685424949238,3.0,2.0,6.414213562373095,3.414213562373095,3.0,10.48528137423857,3.414213562373095,14.70820393249937,2.23606797749979,15.556349186104049,19.899494936611667,12.65685424949238,9.899494936611665,26.88854381999832,64.0
2669,7th Norway Chess 2019,2019.06.06,1-0,"Grischuk,A",White,0,1.4142135623730951,3.414213562373095,4.0,3.414213562373095,3.0,0,4.414213562373095,5.0,2.23606797749979,9.899494936611665,4.82842712474619,3.0,8.485281374238571,2.23606797749979,8.0
2670,7th Norway Armageddon,2019.06.08,1-0,"Mamedyarov,S",White,1.0,4.82842712474619,3.414213562373095,2.0,3.414213562373095,1.0,5.0,3.414213562373095,10.0,2.23606797749979,19.798989873223338,1.0,4.414213562373095,7.0710678118654755,8.94427190999916,27.0
2671,7th Norway Chess 2019,2019.06.08,1/2-1/2,"Mamedyarov,S",White,0,2.8284271247461903,3.414213562373095,2.0,4.414213562373095,2.0,0,4.0,10.0,2.23606797749979,11.313708498984763,5.656854249492381,9.242640687119286,5.65685424949238,8.94427190999916,26.0
2672,7th Norway Armageddon,2019.06.09,1/2-1/2,"Vachier Lagrave,M",Black,1.4142135623730951,5.414213562373095,2.8284271247461903,2.0,3.0,1.4142135623730951,3.82842712474619,2.0,38.0,2.23606797749979,16.97056274847714,0.0,7.242640687119285,5.65685424949238,14.180339887498949,15.0
2673,7th Norway Chess 2019,2019.06.09,1/2-1/2,"Vachier Lagrave,M",Black,2.0,1.0,12.358485472372255,1.0,16.14213562373095,2.0,0,0,7.242640687119285,11.180339887498949,19.798989873223334,14.727922061357855,4.0,3.414213562373095,4.47213595499958,9.071067811865476
2674,7th Norway Chess 2019,2019.06.10,1/2-1/2,Ding Liren,White,3.82842712474619,2.0,2.0,2.0,1.0,4.414213562373095,2.0,4.414213562373095,45.0,4.47213595499958,11.313708498984761,5.656854249492381,12.071067811865476,4.242640687119286,2.23606797749979,24.0
2675,7th Norway Armageddon,2019.06.10,1-0,Ding Liren,White,3.414213562373095,2.0,3.0,3.414213562373095,2.0,2.0,0,1.4142135623730951,16.0,8.94427190999916,8.485281374238571,14.656854249492381,5.82842712474619,16.970562748477143,6.708203932499369,18.0
2676,7th Norway Armageddon,2019.06.12,1/2-1/2,"So,W",Black,2.0,1.0,0.0,2.0,0.0,3.0,7.414213562373095,4.47213595499958,12.0,6.708203932499369,15.556349186104047,3.0,10.071067811865476,7.0710678118654755,11.180339887498949,6.0
2677,7th Norway Chess 2019,2019.06.12,1/2-1/2,"So,W",Black,3.0,9.414213562373096,14.594553449872045,1.0,2.0,0,1.0,1.4142135623730951,14.0,6.708203932499369,4.242640687119286,4.414213562373095,3.0,9.899494936611667,2.23606797749979,15.0
2678,7th Norway Chess 2019,2019.06.13,1-0,Yu Yangyi,White,0,5.414213562373095,2.0,2.0,4.414213562373095,2.414213562373095,0,2.414213562373095,13.0,2.23606797749979,2.8284271247461903,13.485281374238568,8.65685424949238,24.041630560342618,8.94427190999916,5.0
2679,7th Norway Armageddon,2019.06.14,1-0,"Caruana,F",Black,18.414213562373096,1.0,3.0,8.414213562373096,4.414213562373095,6.47213595499958,1.0,2.0,8.0,8.94427190999916,27.31370849898476,4.414213562373095,10.242640687119286,2.8284271247461903,22.360679774997898,27.0
2680,7th Norway Chess 2019,2019.06.14,1/2-1/2,"Caruana,F",Black,3.414213562373095,2.0,9.414213562373096,4.414213562373095,2.0,1.0,2.0,3.414213562373095,3.0,2.23606797749979,11.313708498984761,13.828427124746192,13.242640687119286,2.8284271247461903,17.88854381999832,34.0
2681,Croatia GCT 2019,2019.06.26,0-1,"Giri,A",Black,0,4.242640687119286,2.0,1.0,1.0,0,2.0,4.0,10.0,2.23606797749979,5.656854249492381,3.0,1.0,4.242640687119286,8.94427190999916,0.0
2682,Croatia GCT 2019,2019.06.27,1/2-1/2,"Anand,V",White,0,1.4142135623730951,2.0,2.0,4.414213562373095,5.0,1.0,3.0,2.0,2.23606797749979,7.0710678118654755,8.65685424949238,20.72792206135786,8.48528137423857,60.373835392494286,18.0
2683,Croatia GCT 2019,2019.06.28,1/2-1/2,"Caruana,F",Black,3.0,56.740115370177605,5.0,4.23606797749979,2.0,40.59797974644666,26.870057685088803,25.62741699796952,16.0,10.47213595499958,19.798989873223334,24.970562748477146,23.55634918610405,7.0710678118654755,11.47213595499958,10.0
2684,Croatia GCT 2019,2019.06.29,1/2-1/2,"Mamedyarov,S",White,4.0,1.4142135623730951,3.414213562373095,2.0,5.414213562373095,0,0,4.414213562373095,2.0,2.23606797749979,11.313708498984761,10.65685424949238,18.313708498984763,11.313708498984761,6.708203932499369,26.0
2685,Croatia GCT 2019,2019.06.30,1/2-1/2,"Karjakin,Sergey",Black,1.0,1.0,13.358485472372255,2.0,2.414213562373095,3.82842712474619,0,1.0,9.0,16.65247584249853,2.8284271247461903,2.8284271247461903,2.0,15.422980574618235,4.47213595499958,21.0
2686,Croatia GCT 2019,2019.07.01,1-0,"Nakamura,Hi",White,3.0,1.0,2.0,3.414213562373095,2.0,0,1.0,0,14.0,4.47213595499958,19.79898987322333,8.82842712474619,3.0,4.242640687119286,4.47213595499958,15.0
2687,Croatia GCT 2019,2019.07.03,0-1,"Nepomniachtchi,I",Black,2.414213562373095,2.0,3.0,1.0,3.414213562373095,2.0,4.414213562373095,1.0,1.0,8.94427190999916,4.242640687119286,8.242640687119284,3.0,1.4142135623730951,4.47213595499958,2.0
2688,Croatia GCT 2019,2019.07.04,0-1,Ding Liren,Black,0,3.0,4.0,7.8863495173726745,5.242640687119286,4.414213562373095,3.0,4.0,3.0,12.772699034745349,33.94112549695429,16.41640786499874,12.071067811865476,29.698484809834998,4.47213595499958,4.0
2689,Croatia GCT 2019,2019.07.05,1/2-1/2,"Aronian,L",White,2.0,1.4142135623730951,2.0,2.0,5.82842712474619,3.414213562373095,3.0,4.0,11.0,2.23606797749979,5.656854249492381,19.48528137423857,10.242640687119284,14.142135623730951,6.708203932499369,8.0
2690,Croatia GCT 2019,2019.07.06,1/2-1/2,"So,W",Black,9.899494936611667,2.0,23.21320343559643,2.0,2.414213562373095,1.0,0,2.0,2.0,20.028485141103626,21.213203435596427,13.242640687119286,2.0,28.28427124746191,4.47213595499958,25.0
2691,Croatia GCT 2019,2019.07.07,1-0,"Vachier Lagrave,M",White,1.0,3.8284271247461903,3.414213562373095,2.0,2.0,0,6.242640687119286,0,12.0,2.23606797749979,16.970562748477143,5.242640687119285,2.0,21.213203435596427,2.23606797749979,8.0
2692,Saint Louis Rapid 2019,2019.08.10,1-0,Ding Liren,Black,0,4.414213562373095,5.650281539872885,4.82842712474619,1.0,2.0,0,1.0,8.0,20.71697094474451,3.8284271247461903,24.798989873223334,5.82842712474619,7.0710678118654755,29.257980408983922,6.0
2693,Saint Louis Rapid 2019,2019.08.10,0-1,"Rapport,R",Black,0,1.0,2.414213562373095,2.0,1.0,2.0,3.0,2.0,13.0,8.94427190999916,9.899494936611667,5.414213562373095,3.414213562373095,1.4142135623730951,13.416407864998739,12.0
2694,Saint Louis Rapid 2019,2019.08.10,1-0,"Dominguez Perez,L",White,0,4.82842712474619,3.414213562373095,2.0,3.414213562373095,3.414213562373095,0,3.0,2.0,2.23606797749979,0.0,18.556349186104047,3.414213562373095,4.242640687119285,6.708203932499369,5.0
2695,Saint Louis Rapid 2019,2019.08.11,1-0,"Caruana,F",Black,3.414213562373095,1.4142135623730951,5.0,1.0,2.0,9.122417494872465,2.0,7.8863495173726745,7.0,2.23606797749979,5.656854249492381,6.82842712474619,3.414213562373095,2.8284271247461903,15.652475842498529,18.0
2696,Saint Louis Rapid 2019,2019.08.11,0-1,"Aronian,L",White,2.0,3.0,2.0,2.0,3.82842712474619,4.82842712474619,0,1.4142135623730951,8.0,13.416407864998739,5.65685424949238,4.242640687119286,2.414213562373095,8.485281374238571,4.47213595499958,5.0
2697,Saint Louis Rapid 2019,2019.08.11,1/2-1/2,Yu Yangyi,Black,1.0,1.4142135623730951,3.414213562373095,2.414213562373095,47.25483399593903,1.0,2.0,3.414213562373095,10.0,4.47213595499958,8.485281374238571,19.899494936611667,19.313708498984766,35.355339059327385,8.94427190999916,4.0
2698,Saint Louis Rapid 2019,2019.08.12,1-0,"Vachier Lagrave,M",White,0,0.0,2.0,4.414213562373095,2.0,0,0,1.0,3.0,13.416407864998739,9.899494936611665,14.485281374238571,2.0,8.485281374238571,6.708203932499369,6.0
2699,Saint Louis Rapid 2019,2019.08.12,1-0,"Karjakin,Sergey",Black,4.82842712474619,2.414213562373095,2.0,1.0,2.0,3.0,3.0,3.414213562373095,9.0,15.652475842498529,11.313708498984761,2.414213562373095,6.82842712474619,11.313708498984761,20.12461179749811,20.0
2700,Saint Louis Rapid 2019,2019.08.12,1/2-1/2,"Mamedyarov,S",White,2.0,0.0,3.414213562373095,2.0,2.0,1.0,3.0,3.414213562373095,7.0,31.304951684997057,4.242640687119286,3.0,10.485281374238571,11.313708498984761,26.832815729997478,6.0
2701,Saint Louis Blitz 2019,2019.08.13,1-0,"Vachier Lagrave,M",White,3.0,0.0,2.0,3.0,5.414213562373095,5.414213562373095,1.0,4.414213562373095,28.0,4.47213595499958,8.485281374238571,2.414213562373095,12.65685424949238,1.4142135623730951,8.94427190999916,24.0
2702,Saint Louis Blitz 2019,2019.08.13,1-0,"Karjakin,Sergey",Black,2.0,3.82842712474619,3.414213562373095,12.071067811865477,1.0,6.242640687119285,36.0,11.0,21.899494936611664,7.3005630797457695,8.485281374238571,2.8284271247461903,16.899494936611667,5.65685424949238,42.485291572495996,14.0
2703,Saint Louis Blitz 2019,2019.08.13,1-0,"Mamedyarov,S",White,0,0.0,4.82842712474619,3.0,2.0,0,1.0,2.0,4.0,2.23606797749979,2.8284271247461903,4.82842712474619,2.0,2.8284271247461903,11.180339887498949,5.0
2704,Saint Louis Blitz 2019,2019.08.13,1-0,Ding Liren,Black,3.414213562373095,39.627416997969526,2.0,2.0,3.414213562373095,2.0,3.0,0,2.0,4.47213595499958,31.627416997969522,34.89949493661167,14.071067811865476,39.45584412271571,4.47213595499958,19.0
2705,Saint Louis Blitz 2019,2019.08.13,1/2-1/2,"Caruana,F",White,2.0,2.0,3.414213562373095,2.0,6.242640687119285,0,0,2.0,22.0,8.94427190999916,9.899494936611667,9.242640687119284,2.0,12.727922061357857,4.47213595499958,12.0
2706,Saint Louis Blitz 2019,2019.08.13,1-0,Yu Yangyi,Black,1.0,4.414213562373095,5.650281539872885,2.414213562373095,0.0,1.4142135623730951,1.0,3.414213562373095,9.0,6.708203932499369,4.242640687119286,4.242640687119285,3.414213562373095,4.242640687119286,6.708203932499369,4.0
2707,Saint Louis Blitz 2019,2019.08.13,1/2-1/2,"Dominguez Perez,L",White,3.0,3.0,3.0,3.82842712474619,2.0,3.82842712474619,2.0,2.414213562373095,12.0,4.47213595499958,32.52691193458119,11.485281374238571,18.72792206135786,4.242640687119285,6.708203932499369,2.0
2708,Saint Louis Blitz 2019,2019.08.13,1/2-1/2,"Aronian,L",Black,1.0,1.0,6.414213562373095,1.0,3.414213562373095,2.0,2.414213562373095,2.0,6.0,10.950844619618653,12.727922061357855,18.899494936611667,7.82842712474619,5.65685424949238,4.47213595499958,10.0
2709,Saint Louis Blitz 2019,2019.08.13,1-0,"Rapport,R",White,2.0,3.414213562373095,2.414213562373095,2.0,3.0,2.0,2.0,3.0,2.0,6.708203932499369,4.242640687119286,3.0,4.242640687119286,9.899494936611665,4.47213595499958,45.0
2710,Saint Louis Blitz 2019,2019.08.14,1/2-1/2,"Vachier Lagrave,M",Black,11.0,1.0,3.414213562373095,2.0,2.0,15.414213562373096,13.416407864998739,0,6.0,29.068883707497267,8.071067811865476,2.0,11.899494936611667,2.8284271247461903,18.02191243148413,37.828427124746185
2711,Saint Louis Blitz 2019,2019.08.14,1-0,"Karjakin,Sergey",White,1.0,4.242640687119286,2.0,2.0,3.0,3.0,0,0,4.0,2.23606797749979,9.899494936611665,6.0,3.0,4.242640687119286,11.180339887498949,2.0
2712,Saint Louis Blitz 2019,2019.08.14,0-1,"Mamedyarov,S",Black,5.82842712474619,5.414213562373095,3.8284271247461903,4.414213562373095,2.0,1.0,0,4.414213562373095,12.0,8.94427190999916,8.485281374238571,12.899494936611667,6.242640687119285,18.38477631085024,5.47213595499958,21.0
2713,Saint Louis Blitz 2019,2019.08.14,1-0,Ding Liren,White,1.0,0.0,3.414213562373095,3.414213562373095,2.0,3.414213562373095,0,2.0,6.0,6.708203932499369,11.31370849898476,7.414213562373095,11.071067811865476,12.727922061357855,4.47213595499958,26.0
2714,Saint Louis Blitz 2019,2019.08.14,1-0,"Caruana,F",Black,29.14213562373095,4.0,2.0,22.727922061357855,2.0,3.414213562373095,0,17.31370849898476,9.0,12.180339887498949,11.313708498984761,40.14213562373095,18.142135623730955,50.35533905932738,61.24168857670005,3.0
2715,Saint Louis Blitz 2019,2019.08.14,0-1,Yu Yangyi,White,0,0.0,0.0,2.0,2.0,0,0,2.0,3.0,6.708203932499369,5.656854249492381,10.828427124746192,2.0,7.0710678118654755,6.708203932499369,7.0
2716,Saint Louis Blitz 2019,2019.08.14,1-0,"Dominguez Perez,L",Black,12.656854249492381,8.0,19.066689404871624,2.0,4.0,0,5.414213562373095,4.414213562373095,4.0,9.70820393249937,12.727922061357857,12.313708498984763,11.485281374238571,2.8284271247461903,2.23606797749979,26.0
2717,Saint Louis Blitz 2019,2019.08.14,1/2-1/2,"Aronian,L",White,2.0,1.4142135623730951,5.82842712474619,3.0,3.414213562373095,1.0,3.0,2.0,28.0,2.23606797749979,14.142135623730951,1.4142135623730951,11.65685424949238,2.8284271247461903,11.180339887498949,2.0
2718,Saint Louis Blitz 2019,2019.08.14,1/2-1/2,"Rapport,R",Black,4.0,3.414213562373095,2.0,1.0,15.828427124746192,14.828427124746192,1.0,2.0,7.0,31.304951684997057,32.260174711609565,19.0,5.414213562373095,15.727922061357855,21.950844619618653,16.0
2719,7th Sinquefield Cup 2019,2019.08.17,1/2-1/2,"Giri,A",White,1.0,4.414213562373095,3.414213562373095,2.414213562373095,3.414213562373095,1.4142135623730951,0,0,9.0,13.416407864998739,2.8284271247461903,3.8284271247461903,8.414213562373096,2.8284271247461903,2.23606797749979,8.0
2720,7th Sinquefield Cup 2019,2019.08.18,1/2-1/2,"Anand,V",Black,5.414213562373095,4.82842712474619,2.0,1.0,2.0,1.0,1.0,0,19.0,2.23606797749979,8.65685424949238,15.48528137423857,8.242640687119284,2.8284271247461903,26.832815729997478,6.0
2721,7th Sinquefield Cup 2019,2019.08.19,1/2-1/2,"Caruana,F",White,1.4142135623730951,1.0,2.0,4.414213562373095,2.0,2.0,1.0,0,6.0,6.708203932499369,9.899494936611665,14.31370849898476,9.414213562373096,25.455844122715714,6.708203932499369,10.0
2722,7th Sinquefield Cup 2019,2019.08.20,1/2-1/2,"Mamedyarov,S",Black,5.47213595499958,4.0,22.899494936611667,26.04163056034262,23.538825359871204,9.071067811865476,2.0,2.414213562373095,24.65247584249853,4.47213595499958,31.1126983722081,13.242640687119284,17.72792206135786,36.76955262170047,2.23606797749979,14.071067811865476
