Country,Name,Status,Speakers,Latitude,Longitude
Peru,Panobo,Extinct,0,-6.97,-74.9267
China,Papora,Extinct,0,24.2006,120.6037
Canada,Pentlatch,Extinct,0,49.6971,-125.0033
Thailand,Phalok,Extinct,0,18.9582,98.789
Colombia,Pijao,Extinct,0,3.9519,-75.0146
Indonesia,Piru,Extinct,0,-3.05,128.1747
Germany,Polabian,Extinct,0,53.094,11.3461
Russia,Pumpokol,Extinct,0,58.6397,87.517
United States of America,Purisimeño,Extinct,0,34.6608,-120.4711
Myanmar,Pyu,Extinct,0,18.9424,94.8751
United States of America,Quapaw,Extinct,0,36.9494,-94.7877
United States of America,Quileute,Extinct,0,47.9083,-124.6365
Ethiopia,Qwarenya,Extinct,0,9.9207,38.3828
India,Rangkas,Extinct,0,30.0358,80.1342
Morocco,Sanhaja of Srair,Critically endangered,0,34.8318,-4.9658
Sierra Leone,Sei,Extinct,0,7.5857,-12.5354
Tunisia,Sened,Extinct,0,35.5858,10.8984
India,Sengmai,Extinct,0,24.6445,94.0567
United States of America,Serrano,Extinct,0,34.1212,-117.2221
Malaysia,Seru,Extinct,0,1.9195,111.2049
Russia,Seward Peninsula Inupiaq (Big Diomede Island),Extinct,0,65.7853,-169.0686
Uganda,Singa,Extinct,0,-0.1373,33.695
China,Siraiya,Extinct,0,23.0013,120.3634
New Caledonia,Sishee,Extinct,0,-21.7193,165.6738
United States of America,Siuslaw,Extinct,0,43.3773,-124.2371
Poland,Slovincian,Extinct,0,54.6484,17.2485
United States of America,Southeastern Pomo,Extinct,0,39.016,-122.6779
Russia,Southern Kamchadal,Extinct,0,52.6963,156.7089
Russia,Southern Khanty,Extinct,0,60.4301,69.9829
Russia,Southern Mansi,Extinct,0,58.4362,65.5664
Russia,Soyot,Extinct,0,52.0406,101.0659
Nicaragua,Subtiaba,Extinct,0,12.5266,-86.667
Myanmar,Taman,Extinct,0,25.1651,95.2514
Indonesia,Tandia,Extinct,0,-2.8552,134.522
China,Taokas,Extinct,0,24.4471,120.7232
Indonesia,Te'un (Te'un Island),Extinct,0,-6.9809,129.1394
Ecuador,Tetete,Extinct,0,-0.0109,-76.5966
United States of America,Tillamook,Extinct,0,45.3449,-123.5309
Sudan,Togoyo,Extinct,0,8.5049,24.7961
Côte d'Ivoire,Tonjon,Extinct,0,8.4397,-4.3807
Brazil,Torá,Extinct,0,-6.6646,-61.4135
Canada,Tsetsaut,Extinct,0,55.936,-129.9911
United States of America,Tunica,Extinct,0,31.1262,-92.0673
United States of America,Tututni,Extinct,0,42.5756,-124.0688
United States of America,Twana,Extinct,0,47.3344,-123.1607
Russia,Ubykh (Caucasus),Extinct,0,43.5585,39.8597
Turkey,Ubykh (Turkey),Extinct,0,40.0402,28.0096
Brazil,Umutina,Extinct,0,-15.0425,-57.1026
United States of America,Upper Chehalis,Extinct,0,46.4111,-122.9949
United States of America,Upper Umpqua,Extinct,0,43.4476,-123.77
Papua New Guinea,Uruava,Extinct,0,-5.9821,155.3137
Brazil,Urupá,Extinct,0,-10.898,-61.809
United States of America,Ventureño,Extinct,0,34.2809,-119.2979
Argentina,Vilela,Extinct,0,-26.9808,-59.6777
Venezuela,Wanai,Critically endangered,0,7.1117,-66.7199
Australia,Wangkumara,Critically endangered,0,-27.2064,142.4597
United States of America,Wappo,Extinct,0,38.8701,-122.5154
Russia,Western Mansi,Extinct,0,61.1432,62.4023
United States of America,Wiyot,Extinct,0,40.5984,-124.2519
Brazil,Xakriabá,Extinct,0,-14.5306,-44.0438
Kenya,Yaaku,Extinct,0,0.4394,37.1777
Peru,Yameo,Extinct,0,-4.4449,-73.5644
Australia,Yir Yoront,Extinct,0,-16.3095,141.4489
Papua New Guinea,Yoba,Extinct,0,-10.0337,149.2272
Ireland,Yola,Extinct,0,52.2266,-6.4846
Russia,Yug,Extinct,0,61.0901,88.1982
United States of America,Yuki,Extinct,0,37.4336,-118.5908
Russia,Yurats,Extinct,0,69.2872,81.914
Brazil,Yurutí (Brazil),Extinct,0,-0.1318,-69.1699
Nigeria,Zeem,Extinct,0,9.8389,9.0911
South Africa,|'Auni,Extinct,0,-26.0105,20.363
South Africa,|Xam,Extinct,0,-32.2853,20.759
South Africa,ǁKu ǁ'e,Extinct,0,-29.9739,27.0812
South Africa,ǁKx'au,Extinct,0,-32.2896,21.7968
South Africa,ǁXegwi,Extinct,0,-25.35,30.99
India,A'tong,Severely endangered,,25.2844,91.1755
Paraguay,Aché,Definitely endangered,,-25.6613,-55.6787
Tanzania,Akie,Critically endangered,,-4.7735,37.3315
Suriname,Akuriyo,Critically endangered,,2.8442,-55.7556
Germany,Alemannic,Vulnerable,,47.2792,7.6904
Austria,Alemannic,Vulnerable,,47.2792,7.6904
France,Alemannic,Vulnerable,,47.2792,7.6904
Italy,Alemannic,Vulnerable,,47.2792,7.6904
Liechtenstein,Alemannic,Vulnerable,,47.2792,7.6904
Switzerland,Alemannic,Vulnerable,,47.2792,7.6904
Japan,Amami,Definitely endangered,,28.3672,129.4958
China,Amok,Critically endangered,,21.361,100.6457
Laos,Amok,Critically endangered,,21.361,100.6457
Myanmar,Amok,Critically endangered,,21.361,100.6457
Thailand,Amok,Critically endangered,,21.361,100.6457
Myanmar,Angku,Critically endangered,,21.4888,100.8325
France,Auvergnat,Severely endangered,,45.1278,3.1311
India,Balti,Vulnerable,,35.0659,76.1901
Pakistan,Balti,Vulnerable,,35.0659,76.1901
Russia,Baraba Tatar,Severely endangered,,55.2478,77.893
Venezuela,Baré (Venezuela),Critically endangered,,1.428,-66.9287
Germany,Bavarian,Vulnerable,,48.4146,12.6123
Austria,Bavarian,Vulnerable,,48.4146,12.6123
Hungary,Bavarian,Vulnerable,,48.4146,12.6123
Italy,Bavarian,Vulnerable,,48.4146,12.6123
Switzerland,Bavarian,Vulnerable,,48.4146,12.6123
Czechia,Bavarian,Vulnerable,,48.4146,12.6123
Honduras,Bay Islands Creole,Critically endangered,,16.3297,-86.5299
India,Bellari,Critically endangered,,11.6952,76.4648
Guyana,Berbice Dutch Creole,Critically endangered,,5.3918,-57.777
India,Bhalesi,Definitely endangered,,33.3947,76.1352
Cambodia,Brao,Severely endangered,,14.1177,106.7644
Laos,Brao,Severely endangered,,14.1177,106.7644
Vietnam,Brao,Severely endangered,,14.1177,106.7644
Canada,Bungee,Critically endangered,,50.0667,-96.9763
France,Burgundian,Severely endangered,,47.2344,4.2517
Colombia,Cabiyarí,Critically endangered,,0.1208,-71.1474
Greece,Cappadocian Greek (Greece),Critically endangered,,40.9798,24.104
Colombia,Carabayo,Extinct,,-1.6666,-70.3333
Bolivia,Cavineña,Definitely endangered,,-12.3829,-66.7419
Canada,Cayuga (Canada),Critically endangered,,43.019,-80.1506
Uzbekistan,Central Asian Arabic,Definitely endangered,,36.9608,66.8133
Tajikistan,Central Asian Arabic,Definitely endangered,,36.9608,66.8133
Afghanistan,Central Asian Arabic,Definitely endangered,,36.9608,66.8133
Belgium,Champenois,Severely endangered,,48.6474,4.3725
France,Champenois,Severely endangered,,48.6474,4.3725
Mexico,Chichimec,Vulnerable,,21.2941,-100.5233
United States of America,Chinook Jargon,Critically endangered,,45.0591,-123.6091
United States of America,Chiwere,Extinct,,35.9761,-97.3336
Cambodia,Chuang,Critically endangered,,13.5688,105.0589
Greece,Corfiot Italkian,Critically endangered,,39.5908,19.8591
United Kingdom of Great Britain and Northern Ireland,Cornish,Critically endangered,,50.4575,-4.746
Ukraine,Crimean Turkish,Severely endangered,,44.6764,34.3267
Colombia,Desano (Colombia),Definitely endangered,,0.8898,-70.0543
Egypt,Domari,Severely endangered,,32.2128,35.2908
Israel,Domari,Severely endangered,,32.2128,35.2908
Jordan,Domari,Severely endangered,,32.2128,35.2908
Lebanon,Domari,Severely endangered,,32.2128,35.2908
Libya,Domari,Severely endangered,,32.2128,35.2908
Palestine,Domari,Severely endangered,,32.2128,35.2908
Syria,Domari,Severely endangered,,32.2128,35.2908
Germany,East Franconian,Vulnerable,,50.0571,10.7336
Czechia,East Franconian,Vulnerable,,50.0571,10.7336
Russia,Eastern Mansi,Critically endangered,,60.7752,67.6098
Myanmar,En,Critically endangered,,21.2872,99.4816
Russia,Even (Kamtchatka),Severely endangered,,56.062,158.9501
Russia,Even (Siberia),Severely endangered,,67.6593,134.6594
Russia,Evenki (Northern Siberia),Severely endangered,,64.2875,100.2282
Russia,Evenki (Sakhalin),Severely endangered,,51.727,142.5585
Mongolia,Evenki (Southern Siberia),Severely endangered,,51.9833,116.5833
Russia,Evenki (Southern Siberia),Severely endangered,,51.9833,116.5833
Morocco,Figuig,Vulnerable,,32.0895,-1.2222
France,Franc-Comtois,Severely endangered,,47.2829,6.5093
Switzerland,Franc-Comtois,Severely endangered,,47.2829,6.5093
Bulgaria,Gagauz (Deli Orman),Critically endangered,,43.5963,26.8286
Greece,Gagauz (South Balkans),Severely endangered,,41.4633,22.6977
Macedonia,Gagauz (South Balkans),Severely endangered,,41.4633,22.6977
Turkey,Gagauz (South Balkans),Severely endangered,,41.4633,22.6977
China,Gangou,Severely endangered,,35.55,102.43
Slovenia,Gottscheerish,Critically endangered,,45.6332,14.8123
Paraguay,Guaná,Critically endangered,,-21.9532,-58.0517
Canada,Han (Canada),Critically endangered,,64.062,-139.4278
Georgia,Homshetsma (Caucasus),Severely endangered,,43.2452,40.3582
Russia,Homshetsma (Caucasus),Severely endangered,,43.2452,40.3582
Turkey,Homshetsma (Turkey),Definitely endangered,,41.468,41.558
Iran,Hulaula (Iran),Extinct,,35.9068,46.1535
Canada,Huron-Wyandot (Canada),Critically endangered,,46.8722,-71.3651
India,Jad,Definitely endangered,,30.645,78.3627
Pakistan,Jad,Definitely endangered,,30.645,78.3627
Malaysia,Jahai,Critically endangered,,5.3597,101.7763
Indonesia,Javindo Creole,Critically endangered,,-7.0136,110.4345
South Korea,Jeju,Critically endangered,,33.3671,126.4974
Colombia,Jitnu,Definitely endangered,,6.5118,-70.8837
Albania,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Algeria,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Bosnia and Herz.,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Bulgaria,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Croatia,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Greece,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Macedonia,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Morocco,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Romania,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Turkey,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Serbia,Judezmo (Europe),Severely endangered,,41.2607,28.4985
Israel,Juhur (Israel),Definitely endangered,,31.5166,34.5964
Australia,Kaurna,Critically endangered,,-34.8498,138.6474
Malaysia,Kensiw (Malaysia),Critically endangered,,5.9033,100.9227
Malaysia,Kentak,Critically endangered,,5.5383,100.7861
India,Khasali,Definitely endangered,,32.0267,77.893
Russia,Kili,Severely endangered,,48.8068,134.121
India,Koro,Definitely endangered,,27.1667,92.6312
Cambodia,Kraol,Critically endangered,,13.588,106.9438
Cambodia,Kravet,Critically endangered,,14.0175,107.0136
Cambodia,Krueng,Severely endangered,,13.8219,106.9938
Cambodia,Kuay,Severely endangered,,13.9047,105.3712
Japan,Kunigami,Definitely endangered,,26.7186,128.2131
Canada,Lakota,Critically endangered,,49.3276,-106.4439
India,Langrong,Critically endangered,,24.4671,94.1473
Paraguay,Lengua,Severely endangered,,-22.5125,-58.0957
Latvia,Livonian,Critically endangered,,57.6101,22.2802
Belgium,Lorrain,Severely endangered,,48.8357,6.0644
France,Lorrain,Severely endangered,,48.8357,6.0644
Thailand,Lua,Definitely endangered,,19.0049,101.184
Colombia,Macaguaje,Extinct,,0,-75
Colombia,Macuna (Colombia),Definitely endangered,,-0.2636,-70.2026
Paraguay,Maká,Definitely endangered,,-25.2645,-57.2387
India,Manda,Critically endangered,,20.1384,84.0289
United Kingdom of Great Britain and Northern Ireland,Manx,Critically endangered,,54.2106,-4.5318
Guyana,Mawayana (Guyana),Critically endangered,,1.5159,-58.4143
Malaysia,Menri',Critically endangered,,5.055,102.2502
Canada,Michif,Critically endangered,,51.3119,-103.979
Colombia,Miraña (Colombia),Severely endangered,,-1.5818,-70.5651
Japan,Miyako,Definitely endangered,,24.8004,125.2798
United States of America,Mohawk (Ganienkeh),Definitely endangered,,44.8675,-73.67
Canada,Mohawk (Kahnawake),Definitely endangered,,45.4013,-73.6677
United States of America,Mohawk (Kanatsiohareke),Definitely endangered,,42.9116,-74.5587
Canada,Mohawk (Kanesatake),Definitely endangered,,45.4685,-74.0972
Canada,Mohawk (Six nations),Definitely endangered,,43.0463,-80.069
Canada,Mohawk (Tyendinega),Definitely endangered,,44.189,-77.1494
Canada,Mohawk (Wahta),Definitely endangered,,45.0333,-79.7333
Laos,Mok (Lao PDR),Definitely endangered,,20.73,101.4197
Nicaragua,Mosquitia Creole,Definitely endangered,,12.0114,-83.7638
Colombia,Muinane,Definitely endangered,,-1.4061,-72.3779
United States of America,Munsee (United States of America),Critically endangered,,40.8969,-76.3769
Paraguay,Nivaclé,Vulnerable,,-23.3019,-60.3369
Russia,Nivkh (Amur),Critically endangered,,53.2684,140.4107
Ukraine,Nogay (Crimea),Severely endangered,,45.9435,33.9477
Romania,Nogay (Dobruja),Severely endangered,,44.6491,27.8173
Colombia,Nonuya,Critically endangered,,-0.747,-71.9165
France,Norman,Severely endangered,,49.081,-0.6591
Russia,Northern Altay,Severely endangered,,52.2816,87.4827
Canada,Northern Haida,Critically endangered,,54.0397,-132.1776
United States of America,Northern Haida,Critically endangered,,54.0397,-132.1776
Mexico,Northwestern Otomí,Vulnerable,,21.0996,-100.1584
Colombia,Nukak,Definitely endangered,,2.3504,-71.3507
Japan,Okinawan,Definitely endangered,,26.2047,127.6831
Canada,Oneida (Canada),Critically endangered,,42.8286,-81.4068
United States of America,Oneida (Canada),Critically endangered,,42.8286,-81.4068
Canada,Onondaga (Canada),Critically endangered,,43.1194,-80.1174
United States of America,Onondaga (Canada),Critically endangered,,43.1194,-80.1174
India,Padri,Vulnerable,,33.8886,76.3
Myanmar,Palaung,Severely endangered,,23.1058,97.488
Myanmar,Pale,Severely endangered,,22.1511,97.8386
Panama,Panamanian Creole,Definitely endangered,,9.3878,-82.2696
Afghanistan,Pashayi,Vulnerable,,34.66,70.2
Indonesia,Peco' Creole,Critically endangered,,-6.2716,106.7871
Cambodia,Phnong,Severely endangered,,12.5525,107.3011
France,Poitevin-Saintongeais,Severely endangered,,46.0579,-0.5493
Canada,Potawatomi (Canada),Critically endangered,,42.5163,-82.5555
India,Purik,Vulnerable,,34.3706,76.0144
Pakistan,Purik,Vulnerable,,34.3706,76.0144
United States of America,Quinault,Extinct,,47.3332,-124.2864
Nicaragua,Rama Cay Creole,Definitely endangered,,11.8834,-83.8
Bolivia,Reyesano,Critically endangered,,-14.7748,-66.9396
Germany,Rhenish Franconian,Vulnerable,,49.4467,8.2067
France,Rhenish Franconian,Vulnerable,,49.4467,8.2067
Myanmar,Riang,Critically endangered,,21.9048,98.2342
Canada,Rigolet Inuktitut,Critically endangered,,54.1772,-58.4218
Myanmar,Rumai,Severely endangered,,23.7363,97.9927
Cambodia,Samrai,Critically endangered,,12.5063,102.8344
Colombia,San Andres Creole,Vulnerable,,12.5833,-81.7
Paraguay,Sanapaná,Definitely endangered,,-22,-59
Denmark,Scanian,Vulnerable,,55.724,13.6614
Sweden,Scanian,Vulnerable,,55.724,13.6614
Canada,Seneca (Canada),Critically endangered,,43.0555,-80.1938
Russia,Siberian Tatar,Definitely endangered,,56.4624,73.3447
Suriname,Sikïiyana,Critically endangered,,1.9991,-56.2719
Colombia,Siriano (Colombia),Definitely endangered,,0.8788,-70.2685
Cambodia,So-ng,Critically endangered,,11.7244,104.0447
Kenya,Sogoo,Extinct,,-1.0435,36.6006
Germany,South Jutish,Definitely endangered,,54.8497,9.3081
Denmark,South Jutish,Definitely endangered,,54.8497,9.3081
United States of America,Southern Paiute,Severely endangered,,37.6818,-113.088
India,Spiti,Vulnerable,,32.2871,78.2652
Pakistan,Spiti,Vulnerable,,32.2871,78.2652
Canada,Squamish,Critically endangered,,49.3234,-123.1301
Cambodia,Stieng,Severely endangered,,12.1288,106.7852
Bolivia,Tacana,Definitely endangered,,-13.272,-67.7856
Canada,Tagish,Critically endangered,,60.1601,-134.6842
Myanmar,Tailoi,Critically endangered,,21.4275,100.7473
Colombia,Tanimuca-Letuama,Severely endangered,,-0.6262,-70.5432
Argentina,Tapieté,Severely endangered,,-21.7799,-62.644
Bolivia,Tapieté,Severely endangered,,-21.7799,-62.644
Paraguay,Tapieté,Severely endangered,,-21.7799,-62.644
Colombia,Tariana (Colombia),Critically endangered,,0.8349,-69.1918
Guyana,Taruma,Critically endangered,,2.515,-59.5678
Algeria,Tasnusit,Severely endangered,,34.623,-1.5614
Azerbaijan,Tat,Severely endangered,,41.3438,48.6254
Iran,Tati,Definitely endangered,,38.2036,48.2519
Colombia,Tatuyo,Definitely endangered,,0.4174,-70.4882
Russia,Tazy,Severely endangered,,43.9236,134.7967
Cambodia,Tempuan,Severely endangered,,13.7238,107.2038
Paraguay,Toba-Maskoy,Severely endangered,,-21.5578,-58.0064
India,Tolcha,Extinct,,29.9333,80.0326
Algeria,Touggourt Tamazight,Severely endangered,,33.0777,6.0671
Colombia,Tucano (Colombia),Vulnerable,,0.6921,-69.8291
Israel,Tunisian Judeo-Arabic (Israel),Severely endangered,,32.0779,34.8019
Canada,Tuscarora (Canada),Critically endangered,,43.072,-80.015
Colombia,Tuyuca (Colombia),Definitely endangered,,0.3515,-70.2026
Georgia,Udi (Georgia),Severely endangered,,41.8905,45.913
United States of America,Unami,Extinct,,39.13,-76.0253
Canada,Upper Tanana (Canada),Critically endangered,,62.3824,-140.8984
Georgia,Urum,Definitely endangered,,47.0102,36.7822
Russia,Urum,Definitely endangered,,47.0102,36.7822
Ukraine,Urum,Definitely endangered,,47.0102,36.7822
Myanmar,Wa,Severely endangered,,21.8705,99.6519
Colombia,Wanano / Kotiria (Colombia),Definitely endangered,,1.0106,-69.6423
Canada,Western Abenaki (Canada),Critically endangered,,46.0785,-72.8141
United States of America,Western Abenaki (United States of America),Extinct,,43.0046,-72.246
Argentina,Wichi,Vulnerable,,-22.0041,-63.413
Bolivia,Wichi,Vulnerable,,-22.0041,-63.413
Japan,Yaeyama,Severely endangered,,24.342,124.1537
Russia,Yazva Komi,Severely endangered,,60.0348,57.536
Germany,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Austria,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Belarus,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Belgium,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Denmark,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Estonia,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Finland,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
France,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Hungary,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Italy,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Latvia,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Lithuania,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Luxembourg,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Moldova,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Norway,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Netherlands,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Poland,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Romania,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
United Kingdom of Great Britain and Northern Ireland,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Russia,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Slovakia,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Sweden,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Switzerland,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Czechia,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Ukraine,Yiddish (Europe),Definitely endangered,,53.3571,25.2465
Japan,Yonaguni,Severely endangered,,24.458,122.9802
Colombia,Yucuna,Definitely endangered,,-1.2633,-70.664
Colombia,Yurutí (Colombia),Definitely endangered,,1.137,-70.2136
India,Zangskari,Definitely endangered,,34.0833,76.85
Pakistan,Zangskari,Definitely endangered,,34.0833,76.85
Oman,Zidgali,Critically endangered,,23.4027,58.0957
